Latitude,Longitude,Label,Type
51.5160773,-0.1467663,21,Event
51.5209223,-0.1383309,21,Event
51.5062785,-0.1001928,21,Event
54.9039688,-1.3781995,22,Event
51.5349086,-0.1216933,21,Event
51.5095842,-0.1423075,21,Event
51.5108714,-0.1216722,21,Event
53.8008,-1.5491,1,Event
51.5148515,-0.1244877,21,Event
53.4861,-2.2398,29,Event
52.2038249,0.1348076,31,Event
52.43299,-1.413739,0,Event
53.8066815,-1.5550328,1,Event
51.496283,-0.210726,21,Event
55.9230229,-3.1950366,14,Event
53.5615,-2.87869,11,Event
51.5147734,-0.071722,21,Event
51.5229378,-0.1308206,21,Event
51.5215833,-0.1136068,21,Event
54.1763884,-6.3477844,10,Event
51.5157062,-0.0978829,21,Event
51.5181986,-0.0904065,21,Event
57.4752263,-4.1846329,19,Event
51.4037536,-3.3478767,7,Event
53.6431171,-1.7770916,1,Event
52.942611,-1.1858,13,Event
50.8615761,-1.2347224,18,Event
53.4860802,-2.2398322,29,Event
52.9529178,-1.1846343,13,Event
51.5095842,-0.1423075,21,Event
51.8840147,-0.1989555,5,Event
52.4792,-1.8957,26,Event
51.4988,-0.1749,21,Event
51.547256,-0.024172,21,Event
52.4851634,-1.9115913,26,Event
51.4584172,-2.6029792,16,Event
51.4941,0.0828,21,Event
53.5722059,-2.221113,29,Event
51.528341,-0.1012198,21,Event
53.6658708,-1.8425904,1,Event
52.7671699,-1.2278295,13,Event
52.0250351,-0.7084034,25,Event
52.025241,-0.790589,25,Event
51.5232,-0.1323,21,Event
55.94667,-3.184731,14,Event
51.5095842,-0.1423075,21,Event
51.5107324,-0.1169377,21,Event
55.8674393,-4.2489856,2,Event
51.5095842,-0.1423075,21,Event
54.0488582,-2.8043709,29,Event
55.8610787,-4.2892439,2,Event
51.584151,-2.997664,7,Event
52.4508168,-1.9305135,26,Event
52.773619,-1.210086,13,Event
51.3578832,1.4058946,9,Event
51.595413,-0.597311,5,Event
51.5108714,-0.1216722,21,Event
53.7948419,-1.7458088,1,Event
51.5357196,-0.1058969,21,Event
51.5160074,-0.1644426,21,Event
51.5349086,-0.1216933,21,Event
51.5772652,-3.7670175,7,Event
51.5349086,-0.1216933,21,Event
53.274933,-2.2390232,29,Event
51.5349086,-0.1216933,21,Event
51.5238594,-0.0762969,21,Event
51.5095842,-0.1423075,21,Event
52.1978018,0.1285657,31,Event
51.5239536,-0.0838665,21,Event
54.707867,-5.8429079,10,Event
50.1717304,-5.1278993,20,Event
52.4444106,-1.7198103,0,Event
52.1339469,-0.4657248,25,Event
53.5583,-1.4996,1,Event
51.5053782,-0.1049948,21,Event
52.202922,0.1202858,31,Event
51.49907,-0.176375,21,Event
53.4776552,-2.2497003,29,Event
51.520454,-0.077854,21,Event
55.8650616,-4.2721754,2,Event
51.7520209,-1.2577263,27,Event
52.0733006,-1.0146634,25,Event
56.1185271,-3.9393371,2,Event
52.3785388,-1.2542825,0,Event
51.5284287,-0.1274237,21,Event
53.4717481,-2.2399314,29,Event
53.7916884,-1.5518056,1,Event
51.5095842,-0.1423075,21,Event
55.9454918,-3.2011518,14,Event
53.7968307,-1.5539811,1,Event
53.6431171,-1.7770916,1,Event
51.5349086,-0.1216933,21,Event
53.4828584,-2.2337345,29,Event
51.5191408,-0.0873636,21,Event
52.6420767,-1.1443157,13,Event
51.5349086,-0.1216933,21,Event
54.6176244,-5.8542113,10,Event
52.3832,-1.5621,0,Event
51.7521579,-1.2619056,27,Event
50.9371957,-1.4047795,18,Event
51.5239536,-0.0838665,21,Event
51.4412332,-2.561735,16,Event
52.7620567,-1.2395688,13,Event
